feature,coefficient,abs_coefficient
emb_45,0.9021628692082673,0.9021628692082673
emb_368,0.8972499556213702,0.8972499556213702
emb_37,-0.8896550138696909,0.8896550138696909
emb_79,0.8863895965584018,0.8863895965584018
emb_186,-0.8767823752425434,0.8767823752425434
emb_280,-0.8753803868703163,0.8753803868703163
emb_66,-0.875215107745865,0.875215107745865
emb_489,-0.8667584249617019,0.8667584249617019
emb_198,-0.8663841011275416,0.8663841011275416
emb_226,0.8649178988504241,0.8649178988504241
emb_506,0.8490411834924557,0.8490411834924557
emb_213,0.8476095553915639,0.8476095553915639
emb_200,-0.8462409429528557,0.8462409429528557
emb_328,-0.8450306344130941,0.8450306344130941
emb_6,0.844743899596811,0.844743899596811
emb_227,-0.8430965582340435,0.8430965582340435
emb_314,0.8418811673502548,0.8418811673502548
emb_98,0.8418532791776827,0.8418532791776827
emb_58,0.8405847615901105,0.8405847615901105
emb_278,0.8387950569444439,0.8387950569444439
emb_212,0.8371756690790148,0.8371756690790148
emb_503,0.8359747566317448,0.8359747566317448
emb_206,0.8325468292207332,0.8325468292207332
emb_290,-0.8314578469861209,0.8314578469861209
emb_262,-0.8279736370978228,0.8279736370978228
emb_160,-0.8262990345395053,0.8262990345395053
emb_74,0.8251897277201956,0.8251897277201956
emb_23,-0.817746812374878,0.817746812374878
emb_377,-0.8108578751983324,0.8108578751983324
emb_408,-0.8090845485605157,0.8090845485605157
emb_127,-0.8054831117334764,0.8054831117334764
emb_156,0.8050990043429804,0.8050990043429804
emb_344,0.8045799654971336,0.8045799654971336
emb_189,-0.7966139196873884,0.7966139196873884
emb_387,0.7953946486440335,0.7953946486440335
emb_277,-0.7940124901445076,0.7940124901445076
emb_54,-0.7920379982160098,0.7920379982160098
emb_117,0.7914485208861812,0.7914485208861812
emb_194,0.7910677727652324,0.7910677727652324
emb_480,0.7877310399760581,0.7877310399760581
emb_359,0.7816913511203928,0.7816913511203928
emb_175,0.7798624100205195,0.7798624100205195
emb_209,-0.7793151397162688,0.7793151397162688
emb_264,-0.7784196311357884,0.7784196311357884
emb_378,0.7773981709863921,0.7773981709863921
emb_10,-0.7719648351675789,0.7719648351675789
emb_120,-0.7651610501688528,0.7651610501688528
emb_302,0.7636440838564885,0.7636440838564885
emb_148,0.7594831360288847,0.7594831360288847
emb_284,0.7545152454401286,0.7545152454401286
emb_2,0.7537545693740824,0.7537545693740824
emb_53,0.7492338041686598,0.7492338041686598
emb_210,0.7468808038604,0.7468808038604
emb_193,0.7428271479264021,0.7428271479264021
emb_5,-0.7421234036238904,0.7421234036238904
emb_113,0.7322771146197525,0.7322771146197525
emb_21,0.7223594396990712,0.7223594396990712
emb_442,-0.7180566502808374,0.7180566502808374
emb_428,0.7119109543983423,0.7119109543983423
emb_97,0.7100589422395431,0.7100589422395431
emb_258,-0.7082619511213261,0.7082619511213261
emb_33,-0.7080798491877696,0.7080798491877696
emb_318,-0.7080626589080293,0.7080626589080293
emb_77,-0.7076672064369064,0.7076672064369064
emb_298,-0.7067893123113099,0.7067893123113099
emb_295,-0.705053633512161,0.705053633512161
emb_323,0.7014772466752128,0.7014772466752128
emb_495,0.6967662044801318,0.6967662044801318
emb_155,0.6921451777473734,0.6921451777473734
emb_449,0.6827375397660281,0.6827375397660281
emb_505,0.6825531464395767,0.6825531464395767
emb_272,0.6745692868520398,0.6745692868520398
emb_312,-0.6736945786201506,0.6736945786201506
emb_161,0.6724771483853569,0.6724771483853569
emb_287,-0.6722515697966287,0.6722515697966287
emb_268,-0.6672990528633761,0.6672990528633761
emb_83,-0.663957207540059,0.663957207540059
emb_103,0.6632911890997851,0.6632911890997851
emb_509,-0.6569512734270979,0.6569512734270979
emb_128,0.6561550805457317,0.6561550805457317
emb_19,0.6501831041458078,0.6501831041458078
emb_456,-0.6467862761497919,0.6467862761497919
emb_504,-0.6458716329141558,0.6458716329141558
emb_401,0.6455728019726071,0.6455728019726071
emb_286,0.644792619443051,0.644792619443051
emb_142,0.6414090999440502,0.6414090999440502
emb_305,0.6405081808935631,0.6405081808935631
emb_470,-0.639296862314113,0.639296862314113
emb_27,0.6346265034367335,0.6346265034367335
emb_99,0.6342446318308688,0.6342446318308688
emb_43,-0.6318009338576195,0.6318009338576195
emb_60,0.6314977892642396,0.6314977892642396
emb_294,0.6280405036567751,0.6280405036567751
emb_29,0.6218606964298413,0.6218606964298413
emb_320,0.6213959611607216,0.6213959611607216
emb_69,-0.6130558105558525,0.6130558105558525
emb_355,0.6120509426520437,0.6120509426520437
emb_121,-0.6048597366636278,0.6048597366636278
emb_422,-0.5999369828495061,0.5999369828495061
emb_168,0.592527767466345,0.592527767466345
emb_62,0.5915174124649567,0.5915174124649567
emb_188,-0.5905913210033844,0.5905913210033844
emb_135,-0.5786070416928172,0.5786070416928172
emb_356,-0.5785965889343957,0.5785965889343957
emb_450,0.5740248518746661,0.5740248518746661
emb_467,0.5728628643627156,0.5728628643627156
emb_405,-0.5661928082706782,0.5661928082706782
emb_308,0.5591487561156623,0.5591487561156623
emb_8,0.5585218701996896,0.5585218701996896
emb_87,0.5511712304099109,0.5511712304099109
emb_240,-0.5478303720176646,0.5478303720176646
emb_105,0.5474360346650274,0.5474360346650274
emb_483,0.5454980515390677,0.5454980515390677
emb_39,-0.5444583108125766,0.5444583108125766
emb_112,-0.5353645718447195,0.5353645718447195
emb_158,0.5275600234103729,0.5275600234103729
emb_202,-0.5273250301317889,0.5273250301317889
emb_458,0.5264791895740425,0.5264791895740425
emb_429,0.5246474508525257,0.5246474508525257
emb_73,-0.5240022033751872,0.5240022033751872
emb_136,-0.5191430750204714,0.5191430750204714
emb_218,-0.5173368941814347,0.5173368941814347
emb_107,0.5161462554082199,0.5161462554082199
emb_501,-0.5056035976503013,0.5056035976503013
emb_392,-0.5054029791115218,0.5054029791115218
emb_72,-0.5051899982563659,0.5051899982563659
emb_348,0.5049860735302226,0.5049860735302226
emb_393,0.503759700558541,0.503759700558541
emb_145,0.5026572016655927,0.5026572016655927
emb_334,0.500700123875461,0.500700123875461
emb_34,0.4981422723048448,0.4981422723048448
emb_491,-0.4970470925965513,0.4970470925965513
emb_137,-0.49514562733128104,0.49514562733128104
emb_472,0.4946407137188473,0.4946407137188473
emb_92,0.4937232320580875,0.4937232320580875
emb_51,-0.4898247537124567,0.4898247537124567
emb_321,0.4878653205671387,0.4878653205671387
emb_342,0.4864806134877024,0.4864806134877024
emb_446,-0.4863400938015233,0.4863400938015233
emb_338,-0.48112359072631256,0.48112359072631256
emb_228,-0.4797879767238621,0.4797879767238621
emb_384,0.4788900836534706,0.4788900836534706
