feature,coefficient,abs_coefficient
emb_53,0.7537562784373616,0.7537562784373616
emb_23,-0.753670331990501,0.753670331990501
emb_168,0.7534703223689827,0.7534703223689827
emb_378,0.7503352897455677,0.7503352897455677
emb_503,0.7479461514455442,0.7479461514455442
emb_237,-0.7451552456661407,0.7451552456661407
emb_405,-0.7349515584481591,0.7349515584481591
emb_33,-0.7308808842231534,0.7308808842231534
emb_52,-0.7302387481551484,0.7302387481551484
emb_72,-0.7269030982233536,0.7269030982233536
emb_416,0.7238298857725395,0.7238298857725395
emb_377,-0.7221834390256524,0.7221834390256524
emb_184,0.717854334423692,0.717854334423692
emb_160,-0.7166527772735486,0.7166527772735486
emb_284,0.7156897028786837,0.7156897028786837
emb_19,0.7002209144415256,0.7002209144415256
emb_125,0.6907034011247659,0.6907034011247659
emb_385,0.6906452493023846,0.6906452493023846
emb_229,-0.6874141721867453,0.6874141721867453
emb_42,0.6861730886680455,0.6861730886680455
emb_66,-0.6824621015317881,0.6824621015317881
emb_450,0.682217152013705,0.682217152013705
emb_247,-0.6801195573400634,0.6801195573400634
emb_207,-0.6692396983047273,0.6692396983047273
emb_90,0.665069022164317,0.665069022164317
emb_2,0.6647313560233438,0.6647313560233438
emb_71,0.6612623460521304,0.6612623460521304
emb_252,-0.6593043259617364,0.6593043259617364
emb_428,0.6550521384652267,0.6550521384652267
emb_312,-0.6544640111119375,0.6544640111119375
emb_356,-0.654260232445728,0.654260232445728
emb_127,-0.6535871316399317,0.6535871316399317
emb_73,-0.6486404777248627,0.6486404777248627
emb_437,-0.6444806947256841,0.6444806947256841
emb_257,-0.6422428535955877,0.6422428535955877
emb_9,-0.6408791434023228,0.6408791434023228
emb_403,-0.6403342437042467,0.6403342437042467
emb_153,-0.6403309636263733,0.6403309636263733
emb_307,0.6390107522418675,0.6390107522418675
emb_338,-0.6386029129061882,0.6386029129061882
emb_193,0.636469919604935,0.636469919604935
emb_70,-0.6342312351032882,0.6342312351032882
emb_404,-0.6257617700334952,0.6257617700334952
emb_261,-0.6242012573990079,0.6242012573990079
emb_200,-0.6168076436211867,0.6168076436211867
emb_107,0.6155607306875033,0.6155607306875033
BMI,0.614784688339602,0.614784688339602
emb_348,0.6143760728341779,0.6143760728341779
emb_116,-0.6135563778693277,0.6135563778693277
emb_77,-0.6096741950789488,0.6096741950789488
emb_204,-0.608127631102242,0.608127631102242
emb_396,-0.6057154686554067,0.6057154686554067
emb_136,-0.6043857839903855,0.6043857839903855
emb_480,0.6037765961592021,0.6037765961592021
emb_206,0.6026609797603064,0.6026609797603064
emb_478,-0.6014243160308405,0.6014243160308405
emb_155,0.592891853365416,0.592891853365416
emb_318,-0.5925239014140474,0.5925239014140474
emb_112,-0.5917356167208164,0.5917356167208164
emb_27,0.590626734423832,0.590626734423832
emb_104,-0.5896833706720285,0.5896833706720285
emb_280,-0.5896434495444329,0.5896434495444329
emb_198,-0.5891159595888226,0.5891159595888226
emb_92,0.5886426760281426,0.5886426760281426
emb_409,-0.5816568782120726,0.5816568782120726
emb_99,0.5784631672863323,0.5784631672863323
emb_291,0.5730368864158967,0.5730368864158967
emb_94,-0.5722031538578225,0.5722031538578225
emb_165,-0.5679293262176415,0.5679293262176415
sex,0.567754880134864,0.567754880134864
emb_327,-0.566763010452176,0.566763010452176
emb_276,0.5666942740362402,0.5666942740362402
emb_149,0.5631217547479608,0.5631217547479608
emb_326,-0.5583427900435676,0.5583427900435676
emb_393,0.5579681446220263,0.5579681446220263
emb_266,-0.5573007328220388,0.5573007328220388
emb_178,-0.5565315629460776,0.5565315629460776
emb_446,-0.5562542982640218,0.5562542982640218
emb_150,-0.555945777427958,0.555945777427958
emb_489,-0.5553067020277519,0.5553067020277519
emb_10,-0.5544633255410805,0.5544633255410805
emb_321,0.5525428491487544,0.5525428491487544
emb_320,0.5498405003982996,0.5498405003982996
emb_441,-0.5477927311750516,0.5477927311750516
emb_258,-0.5475741789770922,0.5475741789770922
emb_482,0.5469249830554095,0.5469249830554095
emb_351,0.5458002765474055,0.5458002765474055
emb_342,0.5437140019197986,0.5437140019197986
emb_304,-0.5425420709609536,0.5425420709609536
emb_345,-0.5382925613190443,0.5382925613190443
emb_58,0.536971930435439,0.536971930435439
emb_427,-0.5287121194498405,0.5287121194498405
emb_231,-0.5284110378671748,0.5284110378671748
emb_120,-0.5274507314747028,0.5274507314747028
emb_29,0.5270916142448777,0.5270916142448777
emb_467,0.524540012489906,0.524540012489906
emb_5,-0.5210155556428226,0.5210155556428226
emb_274,0.5207827108008717,0.5207827108008717
emb_469,-0.5128914977807736,0.5128914977807736
age,0.5114532257372164,0.5114532257372164
emb_51,-0.5059203271886719,0.5059203271886719
emb_292,0.50306518548425,0.50306518548425
emb_18,0.4970126782493033,0.4970126782493033
emb_400,0.4955054806904764,0.4955054806904764
emb_413,0.4943421772023727,0.4943421772023727
emb_397,-0.49403533885813944,0.49403533885813944
emb_137,-0.49331500694486546,0.49331500694486546
emb_179,0.49133540524352853,0.49133540524352853
emb_224,0.4909669754013013,0.4909669754013013
emb_62,0.49055059701895326,0.49055059701895326
emb_173,-0.48698201252322815,0.48698201252322815
emb_298,-0.4861026113189987,0.4861026113189987
emb_491,-0.4854461125266046,0.4854461125266046
emb_105,0.4835221455651361,0.4835221455651361
emb_61,-0.4828413974577351,0.4828413974577351
emb_272,0.4792090608431219,0.4792090608431219
emb_399,-0.47556346949396117,0.47556346949396117
emb_175,0.4739277359094907,0.4739277359094907
emb_174,0.4724131245060431,0.4724131245060431
emb_390,-0.47197440313450806,0.47197440313450806
emb_102,0.4668073116037193,0.4668073116037193
emb_154,0.4667508091453225,0.4667508091453225
emb_216,-0.4654849735706432,0.4654849735706432
emb_421,0.46447708264005605,0.46447708264005605
emb_100,0.464020427548693,0.464020427548693
emb_357,0.463115824988805,0.463115824988805
emb_465,0.4558445618694237,0.4558445618694237
emb_48,0.45385653868154113,0.45385653868154113
emb_142,0.4521771045731314,0.4521771045731314
emb_89,-0.4514460146507289,0.4514460146507289
emb_473,0.449305081905961,0.449305081905961
emb_141,-0.44835446435715987,0.44835446435715987
emb_222,-0.44730538255050295,0.44730538255050295
emb_392,-0.44720006464796674,0.44720006464796674
emb_422,-0.44692214464766505,0.44692214464766505
emb_456,-0.4445770639985443,0.4445770639985443
emb_495,0.4410292446921832,0.4410292446921832
emb_208,0.4408877443871414,0.4408877443871414
emb_317,0.4381348328337731,0.4381348328337731
emb_472,0.4357558262515652,0.4357558262515652
emb_113,0.4316862008403915,0.4316862008403915
emb_414,0.4311775656091971,0.4311775656091971
emb_447,-0.4309355847225083,0.4309355847225083
emb_39,-0.42592914733486914,0.42592914733486914
emb_157,0.42402781066492695,0.42402781066492695
emb_501,-0.423075859979435,0.423075859979435
emb_346,0.42277283931132004,0.42277283931132004
emb_379,0.4096841476792697,0.4096841476792697
emb_130,-0.4082420045881741,0.4082420045881741
emb_212,0.40823139978320316,0.40823139978320316
emb_288,-0.40681682325843005,0.40681682325843005
emb_20,-0.3899461504906575,0.3899461504906575
emb_158,0.3896881898467626,0.3896881898467626
emb_28,-0.3880565658563185,0.3880565658563185
emb_401,0.377974129349894,0.377974129349894
emb_264,-0.37787373527212875,0.37787373527212875
emb_205,0.37582442413664346,0.37582442413664346
emb_30,0.37266994540441556,0.37266994540441556
emb_459,0.3709663931196375,0.3709663931196375
emb_435,0.36733639576381705,0.36733639576381705
emb_103,0.36505278161554117,0.36505278161554117
emb_381,0.36473195355968613,0.36473195355968613
emb_339,0.36397481020203953,0.36397481020203953
emb_132,0.3635442705316993,0.3635442705316993
emb_388,0.3625393963743136,0.3625393963743136
emb_451,0.36010720054766715,0.36010720054766715
emb_391,-0.357840543804036,0.357840543804036
emb_335,0.3556617973220542,0.3556617973220542
emb_367,0.3530372594222146,0.3530372594222146
emb_177,-0.3502926298090439,0.3502926298090439
emb_487,-0.34614174262358804,0.34614174262358804
emb_182,0.3408963286160194,0.3408963286160194
emb_223,0.34029820991948173,0.34029820991948173
emb_124,-0.3399776896208678,0.3399776896208678
emb_506,0.3396750241339893,0.3396750241339893
emb_297,-0.33717507812912567,0.33717507812912567
emb_140,0.3360060697497032,0.3360060697497032
emb_463,0.33598767899657045,0.33598767899657045
emb_34,0.3343173646081287,0.3343173646081287
emb_97,0.3306101340936637,0.3306101340936637
emb_479,-0.32776396527879526,0.32776396527879526
emb_412,0.32447383139346847,0.32447383139346847
emb_333,0.32427790665544626,0.32427790665544626
emb_368,0.32338133517061385,0.32338133517061385
emb_152,-0.32070438577704646,0.32070438577704646
emb_486,0.3202351916469016,0.3202351916469016
emb_484,-0.3183563991864175,0.3183563991864175
emb_302,0.3152804997614548,0.3152804997614548
emb_282,0.3128704566579164,0.3128704566579164
emb_38,-0.3127717852274959,0.3127717852274959
emb_481,-0.31075586476442374,0.31075586476442374
emb_310,0.3094907928051538,0.3094907928051538
emb_170,-0.3086722147326833,0.3086722147326833
emb_324,0.30798617211649587,0.30798617211649587
emb_305,0.30646127799657136,0.30646127799657136
emb_122,0.3055774590277759,0.3055774590277759
emb_285,-0.30324051792264817,0.30324051792264817
emb_192,0.3027703537407064,0.3027703537407064
emb_186,-0.3027084401008393,0.3027084401008393
emb_40,-0.3006627764491906,0.3006627764491906
emb_448,-0.30000629013983,0.30000629013983
emb_309,0.29770011943993613,0.29770011943993613
emb_490,-0.29345569170033337,0.29345569170033337
emb_215,0.29343421235399414,0.29343421235399414
emb_325,0.2918668235778649,0.2918668235778649
emb_455,-0.289497312112899,0.289497312112899
emb_454,-0.2869890138210986,0.2869890138210986
emb_271,-0.283014522766346,0.283014522766346
emb_293,-0.2824940489021816,0.2824940489021816
emb_277,-0.28118482532819844,0.28118482532819844
emb_15,-0.2808222121722263,0.2808222121722263
emb_241,-0.2806466590851549,0.2806466590851549
emb_363,-0.27936833591962107,0.27936833591962107
emb_209,-0.2792694374645074,0.2792694374645074
emb_119,0.2770922762223234,0.2770922762223234
emb_483,0.27617170975078204,0.27617170975078204
emb_4,0.27437695082125935,0.27437695082125935
emb_475,-0.27374881924422156,0.27374881924422156
emb_47,-0.27254822481208907,0.27254822481208907
emb_394,-0.2694746047217949,0.2694746047217949
emb_86,-0.26813218961667984,0.26813218961667984
emb_159,-0.2675955680432386,0.2675955680432386
emb_259,0.266445876971899,0.266445876971899
emb_281,0.26542574103452077,0.26542574103452077
emb_238,-0.26476739900725366,0.26476739900725366
emb_497,0.2634316035522812,0.2634316035522812
emb_69,-0.2612043240986333,0.2612043240986333
emb_8,0.26039864986186106,0.26039864986186106
emb_68,0.2589181417921934,0.2589181417921934
emb_417,-0.2572181789244814,0.2572181789244814
emb_415,-0.2548650692844358,0.2548650692844358
emb_143,0.2515134579077685,0.2515134579077685
emb_210,0.2492171854116733,0.2492171854116733
emb_337,-0.24561160168829602,0.24561160168829602
emb_199,-0.2407467530631771,0.2407467530631771
emb_418,0.24023424401143784,0.24023424401143784
emb_355,0.23962075117786827,0.23962075117786827
emb_474,0.23654960421216356,0.23654960421216356
emb_256,-0.23308840664909775,0.23308840664909775
emb_67,0.23128706176466787,0.23128706176466787
emb_283,-0.22772096838153416,0.22772096838153416
emb_420,-0.227672993749622,0.227672993749622
emb_398,0.2276493341693771,0.2276493341693771
emb_311,0.22557230495468308,0.22557230495468308
emb_273,-0.22535318662468545,0.22535318662468545
emb_331,-0.22531947137417951,0.22531947137417951
emb_117,0.22245806754297717,0.22245806754297717
emb_340,0.21969362632364103,0.21969362632364103
emb_202,-0.21699900424567323,0.21699900424567323
emb_350,0.21653061396745055,0.21653061396745055
emb_287,-0.21536918565383514,0.21536918565383514
emb_498,0.21405112868736817,0.21405112868736817
emb_336,-0.2121009063359189,0.2121009063359189
emb_507,0.21191037648914396,0.21191037648914396
emb_245,0.2113024006993685,0.2113024006993685
emb_230,-0.21091529235624976,0.21091529235624976
emb_31,0.2108389571766258,0.2108389571766258
emb_203,-0.20878408024182532,0.20878408024182532
emb_109,0.20804556125118456,0.20804556125118456
emb_172,0.20712476790717385,0.20712476790717385
emb_115,0.20586374404757646,0.20586374404757646
emb_406,-0.20548538869430735,0.20548538869430735
emb_439,0.2054088148729077,0.2054088148729077
emb_299,-0.2048024310007037,0.2048024310007037
emb_373,-0.20352192295319055,0.20352192295319055
emb_201,0.20291831908030722,0.20291831908030722
emb_65,-0.2025594138528112,0.2025594138528112
emb_445,-0.20218372855640487,0.20218372855640487
emb_135,-0.20168383146624577,0.20168383146624577
emb_126,-0.19928092229830155,0.19928092229830155
emb_458,0.19909500209545627,0.19909500209545627
emb_319,-0.1967407094530598,0.1967407094530598
emb_196,0.19453660862969221,0.19453660862969221
emb_0,0.19360587582187444,0.19360587582187444
emb_504,-0.19334300695915718,0.19334300695915718
emb_492,0.19304592856434152,0.19304592856434152
emb_295,0.1924340674902389,0.1924340674902389
emb_361,0.18793994112623924,0.18793994112623924
emb_366,0.18536736929589528,0.18536736929589528
emb_505,0.18372896121816287,0.18372896121816287
emb_341,0.1832964886012404,0.1832964886012404
emb_432,-0.183162865173301,0.183162865173301
emb_332,-0.18268053678942214,0.18268053678942214
emb_106,0.18120737310327276,0.18120737310327276
emb_438,0.1783278998439634,0.1783278998439634
emb_382,-0.1776677159581618,0.1776677159581618
emb_190,0.17765505010433336,0.17765505010433336
emb_162,0.17709962116010802,0.17709962116010802
emb_476,-0.1752424188842325,0.1752424188842325
emb_468,0.17369996120833645,0.17369996120833645
emb_188,-0.17120847183267152,0.17120847183267152
emb_426,-0.17116491551562393,0.17116491551562393
emb_457,0.16851814602593482,0.16851814602593482
emb_255,0.16579356213696825,0.16579356213696825
emb_376,-0.16554915540582937,0.16554915540582937
emb_453,-0.16511716200969778,0.16511716200969778
emb_76,0.1644005906581994,0.1644005906581994
emb_246,0.16416167741502838,0.16416167741502838
emb_407,0.15721595437691643,0.15721595437691643
emb_250,-0.1559208227253318,0.1559208227253318
emb_163,-0.15509066652802744,0.15509066652802744
emb_218,-0.15383393033254888,0.15383393033254888
emb_410,0.15250148031269373,0.15250148031269373
emb_57,0.15174078817216866,0.15174078817216866
emb_181,0.1517303764596895,0.1517303764596895
emb_249,0.14794178327705562,0.14794178327705562
emb_372,0.1477717500471928,0.1477717500471928
emb_164,-0.14679245520817022,0.14679245520817022
emb_64,-0.14277258496443784,0.14277258496443784
emb_220,0.14248970058155974,0.14248970058155974
emb_93,0.1417865538232283,0.1417865538232283
emb_493,0.14092267211108808,0.14092267211108808
emb_169,0.14064802887210934,0.14064802887210934
emb_243,0.14034682955951855,0.14034682955951855
emb_176,-0.1383732483746736,0.1383732483746736
emb_146,0.13753217991953678,0.13753217991953678
emb_510,0.13744266400023017,0.13744266400023017
emb_16,0.133550637536058,0.133550637536058
emb_360,-0.13155315176635046,0.13155315176635046
emb_36,0.13083230503571902,0.13083230503571902
emb_425,0.12893370239416016,0.12893370239416016
emb_3,-0.1282858201403726,0.1282858201403726
emb_55,-0.12634760793467073,0.12634760793467073
