feature,coefficient,abs_coefficient
emb_152,-0.21145485815094917,0.21145485815094917
emb_344,0.20687363620655552,0.20687363620655552
emb_491,-0.20356647064775185,0.20356647064775185
emb_492,-0.20332332209874374,0.20332332209874374
emb_33,0.20158242973618354,0.20158242973618354
emb_434,-0.19913945478057674,0.19913945478057674
emb_173,-0.19837429928814249,0.19837429928814249
emb_39,-0.19826671126182552,0.19826671126182552
emb_506,-0.19639169206518356,0.19639169206518356
emb_247,-0.19197811213878888,0.19197811213878888
emb_223,-0.1888211132809664,0.1888211132809664
emb_320,0.18778199418826808,0.18778199418826808
emb_511,-0.18551489031560534,0.18551489031560534
emb_1,0.18355957526862263,0.18355957526862263
emb_14,-0.18251289649938382,0.18251289649938382
emb_202,-0.18067155155531536,0.18067155155531536
emb_354,0.17674962915198603,0.17674962915198603
emb_440,-0.17459976146552655,0.17459976146552655
emb_147,-0.1704566921767555,0.1704566921767555
emb_21,0.1694347867763278,0.1694347867763278
emb_404,0.1687457563012878,0.1687457563012878
emb_115,0.16550071176221426,0.16550071176221426
emb_365,-0.16171541353969932,0.16171541353969932
emb_468,0.1598196125240914,0.1598196125240914
emb_443,-0.15457227814589036,0.15457227814589036
emb_85,-0.15398548829951292,0.15398548829951292
emb_200,0.1525287660599473,0.1525287660599473
emb_50,-0.1506573494566422,0.1506573494566422
emb_38,0.14908207718185995,0.14908207718185995
emb_99,-0.14750090512417666,0.14750090512417666
emb_256,-0.14482549065479838,0.14482549065479838
emb_439,0.14236255826608377,0.14236255826608377
emb_26,0.13896050997987655,0.13896050997987655
emb_496,0.13669298668893673,0.13669298668893673
emb_239,0.13522148121457328,0.13522148121457328
emb_45,-0.13236307162828118,0.13236307162828118
emb_31,0.13015333003681773,0.13015333003681773
emb_383,0.12869367929499478,0.12869367929499478
emb_265,-0.12813935748121152,0.12813935748121152
emb_502,0.12524438149853748,0.12524438149853748
emb_457,0.12455453135429467,0.12455453135429467
emb_230,-0.12371099815173746,0.12371099815173746
emb_417,0.12211182466165985,0.12211182466165985
emb_127,0.12209970106191667,0.12209970106191667
emb_154,0.11404910420777314,0.11404910420777314
emb_291,0.1130958510445162,0.1130958510445162
emb_426,0.11249574336825714,0.11249574336825714
emb_143,-0.11240275104937887,0.11240275104937887
emb_17,0.11073715115643477,0.11073715115643477
emb_276,-0.11068681079054152,0.11068681079054152
emb_255,-0.11066337524650095,0.11066337524650095
emb_159,-0.1079837580585846,0.1079837580585846
emb_332,-0.10731609279817357,0.10731609279817357
emb_219,-0.10578906963274949,0.10578906963274949
emb_60,-0.0993610668256419,0.0993610668256419
emb_140,-0.09578135575861033,0.09578135575861033
emb_409,-0.09523505523704845,0.09523505523704845
emb_302,0.09321576979453614,0.09321576979453614
emb_485,-0.0915100043916066,0.0915100043916066
emb_313,-0.08807463261720101,0.08807463261720101
emb_63,-0.08778049709571323,0.08778049709571323
emb_2,0.08721166590778533,0.08721166590778533
emb_400,0.08694254683652068,0.08694254683652068
emb_309,-0.08160101487678356,0.08160101487678356
emb_182,0.08095139970690944,0.08095139970690944
emb_459,0.07365771178317453,0.07365771178317453
emb_126,-0.07188756519575532,0.07188756519575532
emb_406,0.07054207193592357,0.07054207193592357
emb_391,0.06814842124719782,0.06814842124719782
emb_70,-0.06665628266689462,0.06665628266689462
emb_8,-0.06657423599324559,0.06657423599324559
emb_146,-0.06584981107345615,0.06584981107345615
emb_73,0.06160011593817866,0.06160011593817866
emb_267,-0.06158377678803255,0.06158377678803255
emb_170,-0.06098690886876334,0.06098690886876334
emb_242,-0.05933851009362988,0.05933851009362988
emb_321,0.054048278242570295,0.054048278242570295
emb_119,-0.053290940796729386,0.053290940796729386
emb_112,-0.05318837443824374,0.05318837443824374
emb_296,-0.05302891608919984,0.05302891608919984
emb_15,-0.052566110779201806,0.052566110779201806
emb_415,-0.04869779954057673,0.04869779954057673
emb_300,-0.047757190024594054,0.047757190024594054
emb_97,0.03738506868976526,0.03738506868976526
emb_253,-0.03684970289924456,0.03684970289924456
emb_318,-0.03497450165360233,0.03497450165360233
emb_355,0.03379069421657505,0.03379069421657505
emb_125,0.03275795797606368,0.03275795797606368
emb_164,0.031774097456268115,0.031774097456268115
emb_373,-0.030158612497407707,0.030158612497407707
emb_67,-0.0280478867451464,0.0280478867451464
emb_280,-0.027444894824993866,0.027444894824993866
emb_463,-0.02512236041271131,0.02512236041271131
emb_233,0.024505978465615533,0.024505978465615533
emb_367,-0.023368900984781203,0.023368900984781203
emb_310,-0.018958006893975688,0.018958006893975688
emb_88,0.01824871503880884,0.01824871503880884
emb_3,0.018197523118224247,0.018197523118224247
emb_341,0.01765336921423438,0.01765336921423438
emb_79,-0.012014624922060046,0.012014624922060046
emb_136,0.010422594680391086,0.010422594680391086
emb_19,0.008961528007071387,0.008961528007071387
emb_150,0.007966903994121617,0.007966903994121617
emb_343,0.007125190247773867,0.007125190247773867
emb_162,0.0,0.0
emb_10,0.0,0.0
emb_249,0.0,0.0
emb_113,0.0,0.0
emb_42,0.0,0.0
emb_384,0.0,0.0
emb_139,0.0,0.0
emb_396,0.0,0.0
